index,Address1,Address2,Address3,City,Condition,CountyName,EmergencyService,HospitalName,HospitalOwner,HospitalType,MeasureCode,MeasureName,PhoneNumber,ProviderNumber,Sample,Score,State,Stateavg,ZipCode
81,205 MARENGO STREET,,,FLORENCE,Pneumonia,LAUDERDALE,Yes,ELIZA COFFEE MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,2567688400,10006,137 patients,95%,AL,AL_PN-3B,35631
82,205 MARENGO STREET,,,FLORENCE,Pneumonia,LAUDERDALE,Yes,ELIZA COFFEE MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,2567688400,10006,65 patients,100%,AL,AL_PN-4,35631
83,205 MARENGO STREET,,,FLORENCE,Pneumonia,LAUDERDALE,Yes,ELIZA COFFEE MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,2567688400,10006,200 patients,96%,AL,AL_PN-5C,35631
84,205 MARENGO STREET,,,FLORENCE,Pneumonia,LAUDERDALE,Yes,ELIZA COFFEE MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),2567688400,10006,138 patients,91%,AL,AL_PN-6,35631
85,205 MARENGO STREET,,,FLORENCE,Pneumonia,LAUDERDALE,Yes,ELIZA COFFEE MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,2567688400,10006,85 patients,88%,AL,AL_PN-7,35631
86,205 MARENGO STREET,,,FLORENCE,Surgical Infection Prevention,LAUDERDALE,Yes,ELIZA COFFEE MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,2567688400,10006,107 patients,96%,AL,AL_SCIP-CARD-2,35631
87,205 MARENGO STREET,,,FLORENCE,Surgical Infection Prevention,LAUDERDALE,Yes,ELIZA COFFEE MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,2567688400,10006,457 patients,99%,AL,AL_SCIP-INF-1,35631
88,205 MARENGO STREET,,,FLORENCE,Surgical Infection Prevention,LAUDERDALE,Yes,ELIZA COFFEE MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,2567688400,10006,462 patients,99%,AL,AL_SCIP-INF-2,35631
89,205 MARENGO STREET,,,FLORENCE,Surgical Infection Prevention,LAUDERDALE,Yes,ELIZA COFFEE MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),2567688400,10006,439 patients,94%,AL,AL_SCIP-INF-3,35631
90,205 MARENGO STREET,,,FLORENCE,Surgical Infection Prevention,LAUDERDALE,Yes,ELIZA COFFEE MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,2567688400,10006,130 patients,89%,AL,AL_SCIP-INF-4,35631
91,205 MARENGO STREET,,,FLORENCE,Surgical Infection Prevention,LAUDERDALE,Yes,ELIZA COFFEE MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ´è_C not a razor),2567688400,10006,619 patients,100%,AL,AL_SCIP-INF-6,35631
92,205 MARENGO STREET,,,FLORENCE,Surgical Infection Prevention,LAUDERDALE,Yes,ELIZA COFFEE MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,2567688400,10006,242 patients,95%,AL,AL_SCIP-VTE-1,35631
93,205 MARENGO STREET,,,FLORENCE,Surgical Infection Prevention,LAUDERDALE,Yes,ELIZA COFFEE MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,2567688400,10006,242 patients,92%,AL,AL_SCIP-VTE-2,35631
94,702 N MAIN ST,,,OPP,Heart Attack,COVINGTON,No,MIZELL MEMORIAL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,AMI-1,Heart Attack Patients Given Aspirin at Arrival,3344933541,10007,5 patients,60%,AL,AL_AMI-1,36467
95,702 N MAIN ST,,,OPP,Heart Attack,COVINGTON,No,MIZELL MEMORIAL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,AMI-2,Heart Attack Patients Given Aspirin at Discharge,3344933541,10007,2 patients,50%,AL,AL_AMI-2,36467
96,702 N MAIN ST,,,OPP,Heart Attack,COVINGTON,No,MIZELL MEMORIAL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),3344933541,10007,0 patients,,AL,AL_AMI-3,36467
97,702 N MAIN ST,,,OPP,Heart Attack,COVINGTON,No,MIZELL MEMORIAL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,3344933541,10007,0 patients,,AL,AL_AMI-4,36467
98,702 N MAIN ST,,,OPP,Heart Attack,COVINGTON,No,MIZELL MEMORIAL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,3344933541,10007,2 patients,100%,AL,AL_AMI-5,36467
99,702 N MAIN ST,,,OPP,Heart Attack,COVINGTON,No,MIZELL MEMORIAL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,3344933541,10007,0 patients,,AL,AL_AMI-7A,36467
100,702 N MAIN ST,,,OPP,Heart Attack,COVINGTON,No,MIZELL MEMORIAL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,3344933541,10007,0 patients,,AL,AL_AMI-8A,36467
101,702 N MAIN ST,,,OPP,Heart Failure,COVINGTON,No,MIZELL MEMORIAL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,HF-1,Heart Failure Patients Given Discharge Instructions,3344933541,10007,59 patients,98%,AL,AL_HF-1,36467
102,702 N MAIN ST,,,OPP,Heart Failure,COVINGTON,No,MIZELL MEMORIAL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,3344933541,10007,76 patients,87%,AL,AL_HF-2,36467
103,702 N MAIN ST,,,OPP,Heart Failure,COVINGTON,No,MIZELL MEMORIAL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),3344933541,10007,14 patients,64%,AL,AL_HF-3,36467
104,702 N MAIN ST,,,OPP,Heart Failure,COVINGTON,No,MIZELL MEMORIAL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,3344933541,10007,8 patients,100%,AL,AL_HF-4,36467
105,702 N MAIN ST,,,OPP,Pneumonia,COVINGTON,No,MIZELL MEMORIAL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,3344933541,10007,85 patients,87%,AL,AL_PN-2,36467
106,702 N MAIN ST,,,OPP,Pneumonia,COVINGTON,No,MIZELL MEMORIAL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,3344933541,10007,64 patients,78%,AL,AL_PN-3B,36467
107,702 N MAIN ST,,,OPP,Pneumonia,COVINGTON,No,MIZELL MEMORIAL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,3344933541,10007,28 patients,100%,AL,AL_PN-4,36467
108,702 N MAIN ST,,,OPP,Pneumonia,COVINGTON,No,MIZELL MEMORIAL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,3344933541,10007,87 patients,95%,AL,AL_PN-5C,36467
109,702 N MAIN ST,,,OPP,Pneumonia,COVINGTON,No,MIZELL MEMORIAL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),3344933541,10007,57 patients,88%,AL,AL_PN-6,36467
110,702 N MAIN ST,,,OPP,Pneumonia,COVINGTON,No,MIZELL MEMORIAL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,3344933541,10007,63 patients,90%,AL,AL_PN-7,36467
111,702 N MAIN ST,,,OPP,Surgical Infection Prevention,COVINGTON,No,MIZELL MEMORIAL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,3344933541,10007,11 patients,91%,AL,AL_SCIP-CARD-2,36467
112,702 N MAIN ST,,,OPP,Surgical Infection Prevention,COVINGTON,No,MIZELL MEMORIAL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,3344933541,10007,101 patients,88%,AL,AL_SCIP-INF-1,36467
113,702 N MAIN ST,,,OPP,Surgical Infection Prevention,COVINGTON,No,MIZELL MEMORIAL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,3344933541,10007,101 patients,91%,AL,AL_SCIP-INF-2,36467
114,702 N MAIN ST,,,OPP,Surgical Infection Prevention,COVINGTON,No,MIZELL MEMORIAL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),3344933541,10007,100 patients,93%,AL,AL_SCIP-INF-3,36467
115,702 N MAIN ST,,,OPP,Surgical Infection Prevention,COVINGTON,No,MIZELL MEMORIAL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,3344933541,10007,0 patients,,AL,AL_SCIP-INF-4,36467
116,702 N MAIN ST,,,OPP,Surgical Infection Prevention,COVINGTON,No,MIZELL MEMORIAL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ´è_C not a razor),3344933541,10007,123 patients,100%,AL,AL_SCIP-INF-6,36467
117,702 N MAIN ST,,,OPP,Surgical Infection Prevention,COVINGTON,No,MIZELL MEMORIAL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,3344933541,10007,77 patients,87%,AL,AL_SCIP-VTE-1,36467
118,702 N MAIN ST,,,OPP,Surgical Infection Prevention,COVINGTON,No,MIZELL MEMORIAL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,3344933541,10007,76 patients,88%,AL,AL_SCIP-VTE-2,36467
119,101 HOSPITAL CIRCLE,,,LUVERNE,Heart Attack,CRENSHAW,Yes,CRENSHAW COMMUNITY HOSPITAL,Government - Federal,Acute Care Hospitals,AMI-1,Heart Attack Patients Given Aspirin at Arrival,3343353374,10008,1 patients,0%,AL,AL_AMI-1,36049
120,101 HOSPITAL CIRCLE,,,LUVERNE,Heart Attack,CRENSHAW,Yes,CRENSHAW COMMUNITY HOSPITAL,Government - Federal,Acute Care Hospitals,AMI-2,Heart Attack Patients Given Aspirin at Discharge,3343353374,10008,1 patients,100%,AL,AL_AMI-2,36049
121,101 HOSPITAL CIRCLE,,,LUVERNE,Heart Attack,CRENSHAW,Yes,CRENSHAW COMMUNITY HOSPITAL,Government - Federal,Acute Care Hospitals,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),3343353374,10008,0 patients,,AL,AL_AMI-3,36049
122,101 HOSPITAL CIRCLE,,,LUVERNE,Heart Attack,CRENSHAW,Yes,CRENSHAW COMMUNITY HOSPITAL,Government - Federal,Acute Care Hospitals,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,3343353374,10008,0 patients,,AL,AL_AMI-4,36049
123,101 HOSPITAL CIRCLE,,,LUVERNE,Heart Attack,CRENSHAW,Yes,CRENSHAW COMMUNITY HOSPITAL,Government - Federal,Acute Care Hospitals,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,3343353374,10008,1 patients,0%,AL,AL_AMI-5,36049
124,101 HOSPITAL CIRCLE,,,LUVERNE,Heart Attack,CRENSHAW,Yes,CRENSHAW COMMUNITY HOSPITAL,Government - Federal,Acute Care Hospitals,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,3343353374,10008,0 patients,,AL,AL_AMI-7A,36049
125,101 HOSPITAL CIRCLE,,,LUVERNE,Heart Attack,CRENSHAW,Yes,CRENSHAW COMMUNITY HOSPITAL,Government - Federal,Acute Care Hospitals,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,3343353374,10008,0 patients,,AL,AL_AMI-8A,36049
126,101 HOSPITAL CIRCLE,,,LUVERNE,Heart Failure,CRENSHAW,Yes,CRENSHAW COMMUNITY HOSPITAL,Government - Federal,Acute Care Hospitals,HF-1,Heart Failure Patients Given Discharge Instructions,3343353374,10008,26 patients,4%,AL,AL_HF-1,36049
127,101 HOSPITAL CIRCLE,,,LUVERNE,Heart Failure,CRENSHAW,Yes,CRENSHAW COMMUNITY HOSPITAL,Government - Federal,Acute Care Hospitals,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,3343353374,10008,39 patients,72%,AL,AL_HF-2,36049
128,101 HOSPITAL CIRCLE,,,LUVERNE,Heart Failure,CRENSHAW,Yes,CRENSHAW COMMUNITY HOSPITAL,Government - Federal,Acute Care Hospitals,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),3343353374,10008,8 patients,75%,AL,AL_HF-3,36049
129,101 HOSPITAL CIRCLE,,,LUVERNE,Heart Failure,CRENSHAW,Yes,CRENSHAW COMMUNITY HOSPITAL,Government - Federal,Acute Care Hospitals,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,3343353374,10008,5 patients,0%,AL,AL_HF-4,36049
130,101 HOSPITAL CIRCLE,,,LUVERNE,Pneumonia,CRENSHAW,Yes,CRENSHAW COMMUNITY HOSPITAL,Government - Federal,Acute Care Hospitals,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,3343353374,10008,16 patients,25%,AL,AL_PN-2,36049
131,101 HOSPITAL CIRCLE,,,LUVERNE,Pneumonia,CRENSHAW,Yes,CRENSHAW COMMUNITY HOSPITAL,Government - Federal,Acute Care Hospitals,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,3343353374,10008,15 patients,93%,AL,AL_PN-3B,36049
132,101 HOSPITAL CIRCLE,,,LUVERNE,Pneumonia,CRENSHAW,Yes,CRENSHAW COMMUNITY HOSPITAL,Government - Federal,Acute Care Hospitals,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,3343353374,10008,9 patients,33%,AL,AL_PN-4,36049
133,101 HOSPITAL CIRCLE,,,LUVERNE,Pneumonia,CRENSHAW,Yes,CRENSHAW COMMUNITY HOSPITAL,Government - Federal,Acute Care Hospitals,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,3343353374,10008,21 patients,95%,AL,AL_PN-5C,36049
134,101 HOSPITAL CIRCLE,,,LUVERNE,Pneumonia,CRENSHAW,Yes,CRENSHAW COMMUNITY HOSPITAL,Government - Federal,Acute Care Hospitals,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),3343353374,10008,21 patients,62%,AL,AL_PN-6,36049
135,101 HOSPITAL CIRCLE,,,LUVERNE,Pneumonia,CRENSHAW,Yes,CRENSHAW COMMUNITY HOSPITAL,Government - Federal,Acute Care Hospitals,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,3343353374,10008,15 patients,47%,AL,AL_PN-7,36049
136,101 HOSPITAL CIRCLE,,,LUVERNE,Surgical Infection Prevention,CRENSHAW,Yes,CRENSHAW COMMUNITY HOSPITAL,Government - Federal,Acute Care Hospitals,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,3343353374,10008,1 patients,100%,AL,AL_SCIP-CARD-2,36049
137,101 HOSPITAL CIRCLE,,,LUVERNE,Surgical Infection Prevention,CRENSHAW,Yes,CRENSHAW COMMUNITY HOSPITAL,Government - Federal,Acute Care Hospitals,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,3343353374,10008,2 patients,100%,AL,AL_SCIP-INF-1,36049
138,101 HOSPITAL CIRCLE,,,LUVERNE,Surgical Infection Prevention,CRENSHAW,Yes,CRENSHAW COMMUNITY HOSPITAL,Government - Federal,Acute Care Hospitals,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,3343353374,10008,2 patients,100%,AL,AL_SCIP-INF-2,36049
139,101 HOSPITAL CIRCLE,,,LUVERNE,Surgical Infection Prevention,CRENSHAW,Yes,CRENSHAW COMMUNITY HOSPITAL,Government - Federal,Acute Care Hospitals,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),3343353374,10008,2 patients,100%,AL,AL_SCIP-INF-3,36049
140,101 HOSPITAL CIRCLE,,,LUVERNE,Surgical Infection Prevention,CRENSHAW,Yes,CRENSHAW COMMUNITY HOSPITAL,Government - Federal,Acute Care Hospitals,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,3343353374,10008,0 patients,,AL,AL_SCIP-INF-4,36049
141,101 HOSPITAL CIRCLE,,,LUVERNE,Surgical Infection Prevention,CRENSHAW,Yes,CRENSHAW COMMUNITY HOSPITAL,Government - Federal,Acute Care Hospitals,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ´è_C not a razor),3343353374,10008,4 patients,100%,AL,AL_SCIP-INF-6,36049
142,101 HOSPITAL CIRCLE,,,LUVERNE,Surgical Infection Prevention,CRENSHAW,Yes,CRENSHAW COMMUNITY HOSPITAL,Government - Federal,Acute Care Hospitals,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,3343353374,10008,4 patients,100%,AL,AL_SCIP-VTE-1,36049
143,101 HOSPITAL CIRCLE,,,LUVERNE,Surgical Infection Prevention,CRENSHAW,Yes,CRENSHAW COMMUNITY HOSPITAL,Government - Federal,Acute Care Hospitals,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,3343353374,10008,4 patients,100%,AL,AL_SCIP-VTE-2,36049
144,201 PINE STREET NORTHWEST,,,HARTSELLE,Heart Attack,MORGAN,Yes,HARTSELLE MEDICAL CENTER,Proprietary,Acute Care Hospitals,AMI-1,Heart Attack Patients Given Aspirin at Arrival,2567736511,10009,6 patients,100%,AL,AL_AMI-1,35640
145,201 PINE STREET NORTHWEST,,,HARTSELLE,Heart Attack,MORGAN,Yes,HARTSELLE MEDICAL CENTER,Proprietary,Acute Care Hospitals,AMI-2,Heart Attack Patients Given Aspirin at Discharge,2567736511,10009,1 patients,100%,AL,AL_AMI-2,35640
146,201 PINE STREET NORTHWEST,,,HARTSELLE,Heart Attack,MORGAN,Yes,HARTSELLE MEDICAL CENTER,Proprietary,Acute Care Hospitals,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),2567736511,10009,1 patients,100%,AL,AL_AMI-3,35640
147,201 PINE STREET NORTHWEST,,,HARTSELLE,Heart Attack,MORGAN,Yes,HARTSELLE MEDICAL CENTER,Proprietary,Acute Care Hospitals,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,2567736511,10009,2 patients,100%,AL,AL_AMI-4,35640
148,201 PINE STREET NORTHWEST,,,HARTSELLE,Heart Attack,MORGAN,Yes,HARTSELLE MEDICAL CENTER,Proprietary,Acute Care Hospitals,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,2567736511,10009,3 patients,100%,AL,AL_AMI-5,35640
